Transported,PassengerId,CryoSleep,Age,VIP,Deck,Num,Side,AmountSpent,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_U,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_U
False,3597_01,0.0,25.0,0.0,6.0,589.0,1.0,914.0,True,False,False,False,False,False,True,False
False,3598_01,0.0,19.0,0.0,-1.0,-1.0,-1.0,676.0,True,False,False,False,True,False,False,False
True,3600_01,1.0,24.0,0.0,6.0,580.0,0.0,0.0,True,False,False,False,False,False,True,False
True,3602_01,0.4,11.0,0.0,5.0,678.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3605_01,1.0,31.0,0.0,6.0,592.0,1.0,0.0,True,False,False,False,True,False,False,False
False,3606_01,1.0,46.0,0.0,6.0,593.0,1.0,0.0,True,False,False,False,False,False,True,False
True,3607_01,1.0,31.0,0.0,5.0,747.0,1.0,0.0,False,False,True,False,False,False,False,True
True,3608_01,1.0,17.0,0.0,3.0,122.0,1.0,0.0,False,True,False,False,True,False,False,False
True,3608_02,1.0,16.0,0.0,3.0,122.0,1.0,0.0,False,True,False,False,False,False,True,False
True,3608_03,1.0,57.0,0.0,3.0,122.0,1.0,0.0,False,True,False,False,False,False,True,False
False,3609_01,0.0,28.0,0.0,2.0,118.0,1.0,5415.6,False,True,False,False,True,False,False,False
False,3609_02,0.0,27.0,0.0,2.0,118.0,1.0,1955.0,False,True,False,False,False,False,True,False
True,3609_03,1.0,28.0,0.0,2.0,118.0,1.0,0.0,False,True,False,False,True,False,False,False
True,3609_04,1.0,26.0,0.0,2.0,118.0,1.0,0.0,False,True,False,False,True,False,False,False
True,3610_01,1.0,17.0,0.0,6.0,582.0,0.0,0.0,True,False,False,False,False,False,False,True
True,3610_02,0.0,36.0,0.0,5.0,680.0,0.0,902.0,True,False,False,False,False,False,True,False
True,3612_01,0.0,24.0,0.0,4.0,241.0,0.0,791.0,True,False,False,False,False,False,True,False
True,3613_01,0.0,18.0,0.0,5.0,748.0,1.0,733.0,True,False,False,False,False,False,True,False
False,3614_01,0.0,20.0,0.0,5.0,749.0,1.0,558.0,True,False,False,False,False,False,True,False
False,3615_01,0.0,10.0,0.0,6.0,583.0,0.0,0.0,True,False,False,False,True,False,False,False
True,3615_02,0.0,22.0,0.0,5.0,682.0,0.0,760.0,True,False,False,False,False,False,True,False
True,3616_01,1.0,23.0,0.0,6.0,584.0,0.0,0.0,True,False,False,False,True,False,False,False
False,3619_01,0.0,36.0,0.0,1.0,114.0,1.0,16396.0,False,True,False,False,False,False,True,False
True,3620_01,1.0,27.0,0.0,1.0,115.0,1.0,0.0,False,True,False,False,True,False,False,False
True,3622_01,1.0,54.0,0.0,2.0,119.0,1.0,0.0,False,True,False,False,True,False,False,False
False,3622_02,0.0,38.0,0.0,2.0,119.0,1.0,6201.8,False,True,False,False,True,False,False,False
False,3624_01,0.0,29.0,0.0,6.0,594.0,1.0,0.0,False,False,False,True,False,False,True,False
True,3625_01,0.0,37.0,0.0,4.0,216.0,1.0,987.0,True,False,False,False,False,False,True,False
True,3626_01,1.0,36.0,0.0,6.0,586.0,0.0,0.0,True,False,False,False,False,False,True,False
False,3628_01,0.0,18.0,0.0,5.0,752.0,1.0,643.0,True,False,False,False,True,False,False,False
True,3629_01,1.0,28.0,0.0,5.0,753.0,1.0,0.0,False,False,True,False,False,False,True,False
False,3630_01,0.0,61.0,0.0,5.0,754.0,1.0,741.0,True,False,False,False,False,True,False,False
False,3631_01,0.0,19.0,0.0,5.0,755.0,1.0,828.0,True,False,False,False,False,False,True,False
True,3634_01,0.0,29.0,0.0,4.0,242.0,0.0,718.0,True,False,False,False,False,False,True,False
False,3636_01,0.0,37.0,0.0,3.0,123.0,1.0,1800.0,False,False,True,False,False,False,True,False
True,3639_01,0.0,29.0,0.0,1.0,140.0,0.0,5287.0,False,True,False,False,False,False,True,False
False,3640_01,0.0,38.0,0.0,4.0,244.0,0.0,1620.0,True,False,False,False,True,False,False,False
False,3640_02,1.0,41.0,0.0,6.0,589.0,0.0,0.0,True,False,False,False,False,False,True,False
True,3641_01,1.0,23.0,0.0,6.0,595.0,1.0,0.0,True,False,False,False,False,True,False,False
False,3641_02,0.0,48.0,0.0,6.0,595.0,1.0,1.0,True,False,False,False,False,False,True,False
True,3641_03,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,True,False,False,False,False,False,True,False
False,3642_01,0.0,46.0,0.0,5.0,757.0,1.0,900.0,True,False,False,False,False,False,True,False
True,3644_01,1.0,36.0,0.0,5.0,686.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3645_01,1.0,42.0,0.0,3.0,124.0,1.0,0.0,False,False,True,False,False,False,True,False
True,3645_02,1.0,34.2,0.0,3.0,124.0,1.0,0.0,False,False,True,False,False,False,True,False
True,3645_03,1.0,16.0,0.0,3.0,124.0,1.0,0.0,False,False,True,False,False,False,True,False
True,3645_04,1.0,43.0,0.0,3.0,124.0,1.0,0.0,False,False,True,False,False,False,True,False
True,3645_05,1.0,40.0,0.0,3.0,124.0,1.0,0.0,False,False,True,False,False,False,True,False
True,3647_01,1.0,22.0,0.0,2.0,132.0,0.0,0.0,False,True,False,False,True,False,False,False
False,3648_01,0.0,39.0,0.0,5.0,687.0,0.0,1144.0,True,False,False,False,False,True,False,False
True,3650_01,1.0,37.0,0.0,6.0,596.0,1.0,0.0,True,False,False,False,False,False,True,False
False,3652_01,1.0,28.0,0.0,6.0,591.0,0.0,0.0,True,False,False,False,False,False,True,False
False,3653_01,0.0,29.0,0.0,6.0,592.0,0.0,907.0,True,False,False,False,False,False,True,False
False,3654_01,0.0,14.0,0.0,5.0,689.0,0.0,831.0,True,False,False,False,True,False,False,False
False,3654_02,0.0,15.0,0.0,5.0,689.0,0.0,865.0,True,False,False,False,False,False,True,False
False,3655_01,0.0,17.0,0.0,5.0,690.0,0.0,3435.0,True,False,False,False,False,False,True,False
True,3658_01,1.0,4.0,0.0,6.0,593.0,0.0,0.0,True,False,False,False,False,False,True,False
True,3658_02,0.0,24.0,0.0,4.0,245.0,0.0,2395.0,True,False,False,False,False,False,True,False
False,3660_01,0.0,33.4,0.0,6.0,594.0,0.0,784.0,True,False,False,False,False,False,True,False
True,3662_01,0.0,22.0,0.0,1.0,142.0,0.0,3226.8,False,True,False,False,True,False,False,False
True,3662_02,1.0,38.0,0.0,1.0,142.0,0.0,0.0,False,True,False,False,True,False,False,False
True,3664_01,1.0,30.0,0.0,5.0,691.0,0.0,345.0,False,False,True,False,False,False,True,False
True,3665_01,1.0,29.0,0.0,6.0,595.0,0.0,0.0,True,False,False,False,True,False,False,False
True,3667_01,1.0,26.0,0.0,0.0,42.0,0.0,0.0,False,True,False,False,True,False,False,False
True,3668_01,1.0,41.0,0.0,2.0,120.0,1.0,0.0,False,True,False,False,True,False,False,False
False,3671_01,0.0,50.0,0.0,4.0,246.0,0.0,790.0,True,False,False,False,False,False,True,False
True,3674_01,0.0,34.0,0.0,6.0,600.0,0.0,908.0,True,False,False,False,True,False,False,False
False,3677_01,0.0,24.0,0.0,5.0,694.0,0.0,660.0,True,False,False,False,False,True,False,False
True,3678_01,0.0,24.0,0.0,4.0,247.0,0.0,791.0,True,False,False,False,False,False,True,False
False,3679_01,0.0,45.0,0.0,1.0,116.0,1.0,0.0,False,True,False,False,False,False,True,False
False,3680_01,0.0,35.0,0.0,2.0,121.0,1.0,5071.0,False,True,False,False,True,False,False,False
True,3680_02,1.0,23.0,0.0,2.0,121.0,1.0,0.0,False,True,False,False,True,False,False,False
True,3681_01,1.0,23.0,0.0,1.0,144.0,0.0,0.0,False,True,False,False,True,False,False,False
False,3681_02,0.0,21.0,0.0,1.0,144.0,0.0,4272.0,False,True,False,False,False,False,True,False
True,3682_01,1.0,19.0,0.0,5.0,761.0,1.0,0.0,False,False,True,False,False,False,True,False
False,3686_01,0.0,24.0,0.0,5.0,696.0,0.0,703.0,True,False,False,False,False,False,True,False
True,3688_01,0.0,2.0,0.0,5.0,697.0,0.0,0.0,False,False,True,False,True,False,False,False
True,3688_02,0.0,0.0,0.0,5.0,697.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3688_03,1.0,20.0,0.0,5.0,697.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3690_01,0.0,35.0,0.0,5.0,762.0,1.0,822.0,True,False,False,False,False,False,True,False
False,3691_01,0.0,34.0,0.0,5.0,763.0,1.0,1767.0,False,False,True,False,False,False,True,False
False,3692_01,0.0,26.0,0.0,6.0,598.0,1.0,887.0,True,False,False,False,False,False,True,False
True,3693_01,1.0,26.0,0.0,6.0,603.0,0.0,0.0,True,False,False,False,False,False,True,False
True,3699_01,1.0,32.0,0.0,2.0,123.0,1.0,0.0,False,True,False,False,True,False,False,False
True,3699_02,0.0,25.0,0.0,2.0,123.0,1.0,19775.0,False,True,False,False,True,False,False,False
True,3699_03,1.0,30.0,0.0,2.0,123.0,1.0,0.0,False,True,False,False,True,False,False,False
False,3699_04,0.0,57.0,0.0,2.0,123.0,1.0,7941.0,False,True,False,False,False,False,True,False
False,3700_01,0.0,23.0,0.0,5.0,767.0,1.0,905.0,True,False,False,False,False,False,True,False
False,3702_01,1.0,32.0,0.0,4.0,220.0,1.0,0.0,False,False,True,False,False,False,True,False
True,3703_01,1.0,27.0,0.0,5.0,768.0,1.0,0.0,False,False,False,True,False,False,True,False
False,3703_02,0.0,20.0,0.0,5.0,768.0,1.0,1680.0,False,False,True,False,False,False,True,False
False,3704_01,0.0,21.0,0.0,5.0,699.0,0.0,1338.8,True,False,False,False,False,False,True,False
False,3705_01,0.0,19.0,0.0,5.0,769.0,1.0,593.0,True,False,False,False,False,False,True,False
False,3706_01,0.0,16.0,0.0,5.0,770.0,1.0,1040.0,False,False,True,False,False,False,True,False
True,3706_02,0.0,18.0,0.0,5.0,770.0,1.0,1112.0,False,False,True,False,False,False,True,False
False,3707_01,0.0,18.0,0.0,6.0,604.0,0.0,769.0,True,False,False,False,False,False,True,False
True,3707_02,0.0,22.0,0.0,6.0,604.0,0.0,889.0,True,False,False,False,False,False,False,True
True,3708_01,1.0,27.6,0.0,6.0,600.0,1.0,0.0,True,False,False,False,True,False,False,False
False,3710_01,0.0,35.0,0.0,6.0,601.0,1.0,809.0,True,False,False,False,True,False,False,False
False,3710_02,0.0,8.0,0.0,6.0,601.0,1.0,0.0,True,False,False,False,False,False,True,False
False,3710_03,1.0,5.0,0.0,6.0,601.0,1.0,0.0,True,False,False,False,True,False,False,False
True,3711_01,1.0,40.0,0.0,5.0,700.0,0.0,0.0,False,False,True,False,False,False,True,False
False,3711_02,0.0,31.0,0.0,5.0,700.0,0.0,3703.0,False,False,True,False,False,False,True,False
True,3711_03,1.0,9.0,0.0,5.0,700.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3713_01,1.0,56.0,0.0,2.0,133.0,0.0,0.0,False,True,False,False,False,False,True,False
True,3713_02,1.0,39.0,0.0,2.0,133.0,0.0,0.0,False,True,False,False,True,False,False,False
True,3713_03,1.0,18.0,0.0,2.0,133.0,0.0,0.0,False,True,False,False,False,False,True,False
False,3714_01,0.2,45.0,0.0,5.0,702.0,0.0,2599.0,False,False,True,False,False,False,True,False
False,3714_02,0.0,33.0,0.0,3.0,116.0,0.0,989.2,False,False,True,False,False,True,False,False
False,3715_01,1.0,2.0,0.0,6.0,602.0,1.0,0.0,True,False,False,False,False,True,False,False
False,3715_02,1.0,1.0,0.0,6.0,602.0,1.0,0.0,True,False,False,False,False,False,True,False
True,3715_03,0.0,2.0,0.0,6.0,602.0,1.0,0.0,True,False,False,False,False,False,True,False
False,3715_04,1.0,16.0,0.0,6.0,602.0,1.0,0.0,True,False,False,False,False,False,True,False
True,3716_01,0.0,18.0,0.0,6.0,603.0,1.0,1792.0,True,False,False,False,False,False,True,False
False,3719_01,0.0,28.0,1.0,-1.0,-1.0,-1.0,3702.0,False,False,True,False,False,False,True,False
True,3719_02,1.0,45.0,0.0,5.0,704.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3724_01,1.0,24.0,0.0,6.0,609.0,0.0,0.0,True,False,False,False,False,False,True,False
True,3726_01,1.0,35.0,0.0,6.0,604.0,1.0,0.0,True,False,False,False,False,False,True,False
True,3728_01,1.0,16.0,0.0,6.0,612.0,0.0,0.0,True,False,False,False,False,True,False,False
True,3729_01,1.0,40.0,0.0,6.0,605.0,1.0,0.0,True,False,False,False,False,True,False,False
True,3732_01,1.0,5.0,0.0,0.0,43.0,0.0,0.0,False,True,False,False,True,False,False,False
False,3732_02,0.0,29.0,0.0,0.0,43.0,0.0,20168.0,False,True,False,False,False,False,True,False
True,3732_03,1.0,31.0,0.0,0.0,43.0,0.0,0.0,False,True,False,False,False,False,True,False
False,3732_04,0.0,27.0,0.0,0.0,43.0,0.0,4760.0,False,True,False,False,True,False,False,False
False,3733_01,0.0,34.0,1.0,3.0,118.0,0.0,2468.0,False,True,False,False,False,False,True,False
True,3734_01,1.0,15.0,0.0,6.0,606.0,1.0,0.0,True,False,False,False,False,True,False,False
True,3735_01,0.0,43.0,0.0,3.0,119.0,0.0,4197.0,False,True,False,False,False,False,True,False
False,3735_02,0.0,30.0,0.0,3.0,119.0,0.0,2829.0,False,True,False,False,True,False,False,False
True,3736_01,0.0,61.0,0.0,1.0,145.0,0.0,6074.0,False,True,False,False,False,False,True,False
False,3737_01,0.0,48.0,0.0,6.0,614.0,0.0,882.0,True,False,False,False,False,False,True,False
True,3737_02,1.0,17.0,0.0,6.0,614.0,0.0,0.0,True,False,False,False,True,False,False,False
False,3739_01,0.0,19.0,0.0,6.0,615.0,0.0,808.0,True,False,False,False,False,False,True,False
True,3741_01,1.0,29.0,0.0,1.0,117.0,1.0,0.0,False,True,False,False,False,False,True,False
False,3742_01,1.0,2.0,0.0,6.0,607.0,1.0,0.0,True,False,False,False,True,False,False,False
True,3742_02,1.0,24.0,0.0,6.0,607.0,1.0,0.0,True,False,False,False,False,False,True,False
False,3743_01,0.0,19.0,0.0,6.0,616.0,0.0,887.0,True,False,False,False,False,False,True,False
True,3744_01,0.0,34.0,1.0,4.0,249.0,0.0,1359.0,False,False,True,False,False,True,False,False
False,3745_01,0.0,19.0,0.0,6.0,608.0,1.0,771.0,True,False,False,False,False,False,True,False
False,3747_01,0.0,39.0,0.0,1.0,118.0,1.0,3047.0,False,True,False,False,False,False,True,False
True,3747_02,1.0,26.0,0.0,1.0,118.0,1.0,0.0,False,True,False,False,False,False,True,False
False,3747_03,0.4,53.0,0.0,1.0,118.0,1.0,9133.0,False,True,False,False,False,False,True,False
True,3747_04,1.0,18.0,0.0,1.0,118.0,1.0,0.0,False,True,False,False,True,False,False,False
True,3748_01,1.0,11.8,0.0,5.0,774.0,1.0,0.0,False,False,True,False,False,False,True,False
True,3749_01,1.0,45.0,0.0,1.0,119.0,1.0,0.0,False,True,False,False,True,False,False,False
True,3749_02,1.0,32.0,0.0,1.0,119.0,1.0,0.0,False,True,False,False,False,False,True,False
False,3750_01,0.0,18.0,0.0,5.0,775.0,1.0,3512.0,True,False,False,False,False,False,True,False
False,3750_02,0.0,48.0,0.0,6.0,610.0,1.0,915.4,True,False,False,False,False,False,True,False
True,3751_01,0.0,24.0,0.0,-1.0,-1.0,-1.0,1561.0,True,False,False,False,False,False,True,False
False,3752_01,0.0,52.0,0.0,3.0,120.0,0.0,1901.0,False,True,False,False,False,False,True,False
False,3753_01,0.0,55.0,0.0,5.0,776.0,1.0,716.0,True,False,False,False,True,False,False,False
True,3754_01,1.0,43.0,0.0,6.0,611.0,1.0,0.0,True,False,False,False,False,False,True,False
False,3755_01,1.0,24.0,0.0,-1.0,-1.0,-1.0,0.0,True,False,False,False,False,False,True,False
False,3755_02,1.0,8.0,0.0,6.0,612.0,1.0,0.0,True,False,False,False,False,True,False,False
True,3756_01,1.0,18.0,0.0,5.0,707.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3757_01,1.0,38.0,0.0,6.0,617.0,0.0,0.0,True,False,False,False,False,False,True,False
False,3758_01,0.0,18.0,0.0,6.0,618.0,0.0,753.0,True,False,False,False,False,False,True,False
True,3758_02,1.0,23.0,0.0,6.0,618.0,0.0,0.0,True,False,False,False,False,True,False,False
True,3759_01,1.0,26.0,0.0,6.0,619.0,0.0,0.0,True,False,False,False,False,False,True,False
True,3760_01,1.0,21.0,0.0,6.0,613.0,1.0,0.0,True,False,False,False,False,True,False,False
True,3761_01,0.0,45.0,0.0,4.0,222.0,1.0,4537.0,False,False,False,True,True,False,False,False
True,3765_01,1.0,24.0,0.0,5.0,709.0,0.0,0.0,False,False,True,False,False,False,True,False
False,3767_01,0.0,44.0,0.0,1.0,146.0,0.0,9636.0,False,True,False,False,True,False,False,False
True,3768_01,0.0,20.0,0.0,5.0,710.0,0.0,717.0,True,False,False,False,False,False,True,False
False,3769_01,0.0,47.0,0.0,4.0,251.0,0.0,1299.0,False,False,True,False,False,False,True,False
True,3770_01,1.0,16.0,0.0,6.0,615.0,1.0,0.0,True,False,False,False,False,False,True,False
False,3771_01,0.0,28.0,0.0,1.0,120.0,1.0,9671.0,False,True,False,False,False,False,True,False
True,3772_01,0.0,8.0,0.0,6.0,616.0,1.0,0.0,True,False,False,False,True,False,False,False
True,3772_02,0.0,20.0,0.0,5.0,777.0,1.0,626.0,True,False,False,False,False,False,True,False
True,3773_01,0.0,22.0,0.0,5.0,711.0,0.0,609.0,True,False,False,False,False,True,False,False
True,3773_02,0.0,42.0,0.0,5.0,711.0,0.0,1558.0,True,False,False,False,False,False,True,False
True,3773_03,0.0,23.0,0.0,5.0,711.0,0.0,1257.0,True,False,False,False,False,True,False,False
False,3774_01,0.0,30.0,0.0,5.0,778.0,1.0,830.0,True,False,False,False,False,False,True,False
False,3774_02,1.0,18.0,0.0,6.0,617.0,1.0,0.0,True,False,False,False,False,False,True,False
False,3774_03,0.0,35.0,0.0,5.0,778.0,1.0,803.0,True,False,False,False,False,False,True,False
True,3775_01,1.0,42.0,0.0,5.0,712.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3775_02,1.0,46.0,0.0,5.0,712.0,0.0,466.0,False,False,True,False,False,False,True,False
True,3776_01,0.0,29.0,0.0,2.0,134.0,0.0,6360.0,False,True,False,False,False,False,True,False
True,3777_01,1.0,35.0,0.0,1.0,147.0,0.0,0.0,False,True,False,False,True,False,False,False
True,3778_01,0.0,48.0,0.0,5.0,713.0,0.0,807.0,True,False,False,False,False,False,True,False
True,3779_01,0.0,24.0,0.0,5.0,714.0,0.0,701.0,True,False,False,False,False,False,True,False
False,3781_01,0.0,38.0,0.0,0.0,44.0,0.0,2129.0,False,True,False,False,False,False,True,False
False,3783_01,0.0,51.0,0.0,5.0,780.0,1.0,1287.0,True,False,False,False,True,False,False,False
False,3784_01,0.0,77.0,0.0,6.0,618.0,1.0,4251.4,True,False,False,False,False,False,True,False
False,3785_01,1.0,22.0,0.0,6.0,619.0,1.0,0.0,True,False,False,False,False,False,True,False
False,3786_01,0.0,38.0,1.0,4.0,252.0,0.0,1355.0,False,False,True,False,False,False,True,False
False,3786_02,0.0,42.0,0.0,3.0,121.0,0.0,2383.0,False,False,True,False,False,False,True,False
True,3787_01,1.0,55.0,0.0,5.0,716.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3787_02,0.0,7.0,0.0,5.0,716.0,0.0,0.0,False,False,True,False,False,False,True,False
True,3787_03,0.0,34.8,0.0,3.0,122.0,0.0,1056.0,False,False,True,False,False,False,True,False
False,3788_01,0.0,25.0,0.0,3.0,127.0,1.0,803.0,False,False,True,False,False,False,True,False
True,3789_01,1.0,15.0,0.0,6.0,620.0,0.0,0.0,True,False,False,False,False,False,True,False
True,3790_01,1.0,13.0,0.0,6.0,620.0,1.0,0.0,False,False,False,True,False,False,True,False
True,3793_01,1.0,23.0,0.0,6.0,622.0,0.0,0.0,True,False,False,False,True,False,False,False
True,3795_01,1.0,23.2,0.0,2.0,136.0,0.0,0.0,False,True,False,False,True,False,False,False
True,3796_01,0.0,33.0,0.0,1.0,121.0,1.0,27650.0,False,True,False,False,True,False,False,False
False,3797_01,0.0,26.0,0.0,1.0,122.0,1.0,0.0,False,True,False,False,False,False,True,False
True,3798_01,1.0,67.0,0.0,4.0,253.0,0.0,0.0,False,True,False,False,False,False,True,False
False,3801_01,0.0,27.0,0.0,6.0,622.0,1.0,473.0,True,False,False,False,True,False,False,False
False,3803_01,0.0,33.0,0.0,5.0,782.0,1.0,2005.0,False,False,True,False,False,False,True,False
False,3804_01,0.0,18.0,0.0,5.0,783.0,1.0,801.0,True,False,False,False,False,False,True,False
False,3805_01,0.0,36.0,0.0,5.0,784.0,1.0,827.2,True,False,False,False,False,False,True,False
True,3807_01,1.0,18.0,0.0,6.0,623.0,0.0,0.0,True,False,False,False,False,False,True,False
False,3810_01,0.0,51.0,0.0,6.0,624.0,0.0,809.0,True,False,False,False,False,False,True,False
True,3811_01,1.0,54.0,0.0,5.0,786.0,1.0,0.0,False,False,True,False,False,False,True,False
False,3811_02,0.0,33.0,0.0,3.0,128.0,1.0,3389.0,False,False,True,False,False,False,True,False
False,3812_01,0.0,18.0,0.0,5.0,717.0,0.0,693.0,True,False,False,False,False,False,True,False
True,3814_01,1.0,57.0,0.0,3.0,129.0,1.0,0.0,False,True,False,False,False,False,True,False
False,3815_01,0.0,23.0,0.0,5.0,787.0,1.0,804.0,True,False,False,False,False,False,True,False
False,3816_01,0.0,24.0,0.0,4.0,225.0,1.0,905.0,True,False,False,False,False,False,True,False
False,3817_01,0.0,20.0,0.0,4.0,226.0,1.0,1907.2,False,False,True,False,False,False,True,False
False,3818_01,0.0,32.0,0.0,-1.0,-1.0,-1.0,698.0,True,False,False,False,False,False,True,False
True,3820_01,1.0,21.0,0.0,5.0,790.0,1.0,0.0,False,False,True,False,False,False,True,False
False,3821_01,0.0,29.8,0.0,-1.0,-1.0,-1.0,869.0,True,False,False,False,False,True,False,False
False,3822_01,0.0,41.0,0.0,5.0,718.0,0.0,712.0,True,False,False,False,False,True,False,False
True,3823_01,0.0,27.0,0.0,5.0,719.0,0.0,1192.0,False,False,True,False,False,False,True,False
True,3824_01,0.0,49.0,0.0,6.0,625.0,0.0,1400.2,True,False,False,False,False,True,False,False
False,3826_01,0.0,18.0,0.0,6.0,626.0,0.0,1789.0,False,False,False,True,False,False,True,False
False,3830_01,0.0,34.0,0.0,6.0,627.0,0.0,706.0,True,False,False,False,True,False,False,False
False,3831_01,0.0,73.0,0.0,3.0,123.0,0.0,1057.0,False,False,True,False,False,False,True,False
False,3832_01,0.0,40.0,0.0,6.0,627.0,1.0,3570.0,True,False,False,False,False,False,True,False
False,3835_01,0.0,63.0,0.0,4.0,255.0,0.0,906.0,True,False,False,False,False,True,False,False
True,3836_01,0.0,21.0,0.0,5.0,723.0,0.0,1151.0,False,False,True,False,False,False,True,False
True,3838_01,0.0,21.0,0.0,4.0,227.0,1.0,844.0,True,False,False,False,False,False,True,False
False,3839_01,0.0,23.0,0.0,4.0,228.0,1.0,1049.0,False,False,True,False,False,False,True,False
False,3841_01,0.0,31.0,0.0,5.0,793.0,1.0,1309.0,False,False,True,False,False,False,True,False
False,3842_01,0.0,41.0,0.0,5.0,794.0,1.0,697.0,True,False,False,False,True,False,False,False
True,3846_01,1.0,15.0,0.0,6.0,630.0,1.0,0.0,True,False,False,False,False,False,True,False
False,3847_01,0.0,36.0,0.0,2.0,126.0,1.0,3399.0,False,True,False,False,False,False,True,False
False,3848_01,0.0,24.0,0.0,5.0,795.0,1.0,746.0,True,False,False,False,False,False,True,False
False,3849_01,0.0,27.0,0.0,6.0,631.0,1.0,753.0,True,False,False,False,False,False,True,False
False,3850_01,0.0,24.0,0.0,2.0,137.0,0.0,4533.0,False,True,False,False,True,False,False,False
True,3850_02,1.0,19.0,0.0,2.0,137.0,0.0,0.0,False,True,False,False,True,False,False,False
True,3850_03,0.0,25.0,0.0,2.0,137.0,0.0,6167.0,False,True,False,False,False,False,True,False
True,3850_04,1.0,39.0,0.0,2.0,137.0,0.0,0.0,False,True,False,False,True,False,False,False
True,3850_05,1.0,15.0,0.0,2.0,137.0,0.0,0.0,False,True,False,False,False,False,True,False
True,3850_06,0.0,31.0,0.0,2.0,137.0,0.0,3340.0,False,True,False,False,False,False,True,False
True,3850_07,1.0,25.0,0.0,2.0,137.0,0.0,0.0,False,True,False,False,True,False,False,False
False,3851_01,0.0,57.0,0.0,2.0,127.0,1.0,6514.0,False,True,False,False,False,False,True,False
True,3852_01,1.0,35.4,0.0,5.0,796.0,1.0,0.0,False,False,True,False,False,False,True,False
True,3853_01,0.0,18.0,0.0,5.0,725.0,0.0,757.0,True,False,False,False,False,True,False,False
True,3854_01,1.0,33.0,0.0,6.0,632.0,1.0,0.0,True,False,False,False,False,False,True,False
True,3856_01,0.0,23.0,0.0,5.0,726.0,0.0,1100.0,True,False,False,False,False,False,False,True
True,3857_01,1.0,34.0,0.0,4.0,230.0,1.0,0.0,False,True,False,False,True,False,False,False
True,3862_01,1.0,38.0,0.0,5.0,729.0,0.0,0.0,False,False,True,False,True,False,False,False
True,3862_02,0.0,21.0,0.0,4.0,256.0,0.0,3224.0,False,False,True,False,False,False,True,False
False,3862_03,1.0,31.0,0.0,4.0,256.0,0.0,0.0,False,False,True,False,False,False,True,False
False,3862_04,0.0,13.0,0.0,3.0,124.0,0.0,3362.0,False,False,True,False,False,False,True,False
True,3862_05,0.0,54.0,0.0,5.0,729.0,0.0,1345.0,False,False,True,False,False,False,True,False
False,3862_06,0.0,13.0,0.0,5.0,729.0,0.0,1912.8,False,False,True,False,False,False,True,False
False,3862_07,0.0,18.0,0.0,3.0,124.0,0.0,4015.8,False,False,True,False,False,False,True,False
True,3864_01,1.0,24.8,0.0,3.0,125.0,0.0,0.0,False,True,False,False,False,False,True,False
False,3866_01,0.0,43.0,0.0,5.0,797.0,1.0,970.0,False,False,False,True,False,False,True,False
True,3867_01,0.0,56.0,0.0,5.0,798.0,1.0,1477.8,True,False,False,False,False,False,True,False
False,3868_01,0.0,63.0,0.0,5.0,731.0,0.0,1549.6,True,False,False,False,False,False,True,False
True,3868_02,0.0,9.0,0.0,6.0,630.0,0.0,0.0,True,False,False,False,False,False,True,False
False,3868_03,0.0,9.0,0.0,6.0,630.0,0.0,0.0,True,False,False,False,False,False,False,True
True,3868_04,0.0,0.0,0.0,6.0,630.0,0.0,0.0,True,False,False,False,False,False,True,False
True,3868_05,0.0,16.0,0.0,5.0,731.0,0.0,872.0,True,False,False,False,True,False,False,False
True,3868_06,1.0,42.0,0.0,6.0,630.0,0.0,0.0,True,False,False,False,False,False,True,False
False,3868_07,1.0,9.0,0.0,6.0,630.0,0.0,0.0,True,False,False,False,False,False,True,False
True,3870_01,1.0,22.0,0.0,1.0,148.0,0.0,0.0,False,True,False,False,True,False,False,False
True,3871_01,1.0,47.0,0.0,1.0,149.0,0.0,0.0,False,True,False,False,True,False,False,False
True,3872_01,1.0,30.0,0.0,5.0,799.0,1.0,0.0,False,False,True,False,False,False,True,False
False,3873_01,0.0,29.0,0.0,5.0,800.0,1.0,2524.0,True,False,False,False,False,False,True,False
False,3874_01,0.0,26.2,0.0,6.0,631.0,0.0,783.0,True,False,False,False,False,False,True,False
True,3874_02,0.0,22.0,0.0,4.0,258.0,0.0,3844.0,True,False,False,False,False,False,True,False
False,3875_01,0.0,19.0,0.0,4.0,232.0,1.0,788.0,True,False,False,False,False,False,True,False
False,3879_01,0.0,31.0,0.0,5.0,801.0,1.0,1461.0,False,False,True,False,True,False,False,False
True,3883_01,1.0,17.0,0.0,1.0,150.0,0.0,0.0,False,True,False,False,True,False,False,False
False,3883_02,0.0,38.0,0.0,1.0,150.0,0.0,5389.0,False,True,False,False,False,False,True,False
